tid,attribute,correct_val
973,HospitalName,MEDICAL CENTER ENTERPRISE
973,Condition,Surgical Infection Prevention
974,HospitalName,MEDICAL CENTER ENTERPRISE
974,Condition,Surgical Infection Prevention
975,HospitalName,MEDICAL CENTER ENTERPRISE
975,Condition,Surgical Infection Prevention
976,HospitalName,MEDICAL CENTER ENTERPRISE
976,Condition,Surgical Infection Prevention
977,HospitalName,MEDICAL CENTER ENTERPRISE
977,Condition,Surgical Infection Prevention
978,HospitalName,MEDICAL CENTER ENTERPRISE
978,Condition,Surgical Infection Prevention
979,HospitalName,MEDICAL CENTER ENTERPRISE
979,Condition,Surgical Infection Prevention
980,HospitalName,ST VINCENTS BLOUNT
980,Condition,Heart Attack
981,HospitalName,ST VINCENTS BLOUNT
981,Condition,Heart Attack
982,HospitalName,ST VINCENTS BLOUNT
982,Condition,Heart Attack
983,HospitalName,ST VINCENTS BLOUNT
983,Condition,Heart Attack
984,HospitalName,ST VINCENTS BLOUNT
984,Condition,Heart Attack
985,HospitalName,ST VINCENTS BLOUNT
985,Condition,Heart Attack
986,HospitalName,ST VINCENTS BLOUNT
986,Condition,Heart Attack
987,HospitalName,ST VINCENTS BLOUNT
987,Condition,Heart Failure
988,HospitalName,ST VINCENTS BLOUNT
988,Condition,Heart Failure
989,HospitalName,ST VINCENTS BLOUNT
989,Condition,Heart Failure
990,HospitalName,ST VINCENTS BLOUNT
990,Condition,Heart Failure
991,HospitalName,ST VINCENTS BLOUNT
991,Condition,Pneumonia
992,HospitalName,ST VINCENTS BLOUNT
992,Condition,Pneumonia
993,HospitalName,ST VINCENTS BLOUNT
993,Condition,Pneumonia
994,HospitalName,ST VINCENTS BLOUNT
994,Condition,Pneumonia
995,HospitalName,ST VINCENTS BLOUNT
995,Condition,Pneumonia
996,HospitalName,ST VINCENTS BLOUNT
996,Condition,Pneumonia
997,HospitalName,ST VINCENTS BLOUNT
997,Condition,Surgical Infection Prevention
998,HospitalName,ST VINCENTS BLOUNT
998,Condition,Surgical Infection Prevention
999,HospitalName,ST VINCENTS BLOUNT
999,Condition,Surgical Infection Prevention
